Dep,Nom Ville,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de maîtres chiens de police municipale,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,SARRIANS,5967,3,0,2,0,0,84,84SARRIANS,84122,2017
nan,SEGURET,866,1,0,0,0,0,84,84SEGURET,84126,2017
nan,SERIGNAN DU COMTAT,2520,1,0,0,0,0,84,84SERIGNAN DU COMTAT,84127,2017
nan,SORGUES,18578,24,11,0,0,0,84,84SORGUES,84129,2017
nan,SAINT SATURNIN LES AVIGNON,4936,3,0,0,0,0,84,84SAINT SATURNIN LES AVIGNON,84119,2017
nan,UCHAUX,1586,1,0,0,0,0,84,84UCHAUX,84135,2017
nan,VAISON LA ROMAINE,6218,1,3,0,0,0,84,84VAISON LA ROMAINE,84137,2017
nan,VALREAS,9797,12,4,0,0,0,84,84VALREAS,84138,2017
nan,VEDENE,11387,12,5,0,0,0,84,84VEDENE,84141,2017
nan,VELLERON,2979,2,1,0,0,0,84,84VELLERON,84142,2017
nan,VILLES SUR AUZON,1364,1,0,0,0,0,84,84VILLES SUR AUZON,84148,2017
nan,VIOLES,1649,1,0,0,0,0,84,84VIOLES,84149,2017
Vendée (85),AIZENAY,9212,3,0,0,0,0,85,85AIZENAY,85003,2017
La Roche-sur-Yon,ANGLES,2759,2,2,0,0,0,85,85ANGLES,85004,2017
nan,BEAUVOIR SUR MER,3947,2,0,0,0,0,85,85BEAUVOIR SUR MER,85018,2017
nan,BENET,4007,1,0,0,0,0,85,85BENET,85020,2017
nan,BOIS DE CENE,1962,1,0,0,0,0,85,85BOIS DE CENE,85024,2017
nan,BRETIGNOLLES SUR MER,4434,1,1,0,0,0,85,85BRETIGNOLLES SUR MER,85035,2017
nan,CHALLANS,20133,3,0,0,0,0,85,85CHALLANS,85047,2017
nan,CHANTONNAY,8699,1,0,0,0,0,85,85CHANTONNAY,85051,2017
nan,COMMEQUIERS,3407,1,0,0,0,0,85,85COMMEQUIERS,85071,2017
nan,CUGAND,3448,0,0,1,0,0,85,85CUGAND,85076,2017
nan,ESSARTS EN BOCAGE,8862,1,0,0,0,0,85,85ESSARTS EN BOCAGE,85084,2017
nan,FONTENAY LE COMTE,13640,4,1,0,0,0,85,85FONTENAY LE COMTE,85092,2017
nan,GRUES,838,0,0,1,0,0,85,85GRUES,85104,2017
nan,JARD SUR MER,2642,2,2,0,0,0,85,85JARD SUR MER,85114,2017
nan,AIGUILLON SUR MER,2121,1,0,0,0,0,85,85AIGUILLON SUR MER,85001,2017
nan,EPINE,1654,0,1,0,0,0,85,85EPINE,85083,2017
nan,ILE D YEU,4771,2,0,0,0,0,85,85ILE D YEU,85113,2017
nan,BARRE DE MONTS,2188,1,0,0,0,0,85,85BARRE DE MONTS,85012,2017
nan,CHATAIGNERAIE,2536,1,0,0,0,0,85,85CHATAIGNERAIE,85059,2017
nan,FERRIERE,5341,1,0,0,0,0,85,85FERRIERE,85089,2017
nan,GARNACHE,4859,1,0,0,0,0,85,85GARNACHE,85096,2017
nan,GUERINIERE,1363,0,0,1,0,0,85,85GUERINIERE,85106,2017
nan,ROCHE SUR YON,56991,16,8,0,2,2,85,85ROCHE SUR YON,85191,2017
nan,TRANCHE SUR MER,2863,4,5,0,0,0,85,85TRANCHE SUR MER,85294,2017
nan,CHAMP SAINT PERE,1840,0,0,1,0,0,85,85CHAMP SAINT PERE,85050,2017
nan,POIRE SUR VIE,8414,2,0,0,0,0,85,85POIRE SUR VIE,85178,2017
nan,HERBIERS,16460,5,2,0,0,0,85,85HERBIERS,85109,2017
nan,SABLES D OLONNE,13940,9,2,0,0,0,85,85SABLES D OLONNE,85194,2017
nan,LUCON,9394,4,0,0,0,0,85,85LUCON,85128,2017
nan,NALLIERS,2315,0,0,1,0,0,85,85NALLIERS,85159,2017
nan,NOIRMOUTIER EN L ILE,4666,2,2,0,0,0,85,85NOIRMOUTIER EN L ILE,85163,2017
nan,NOTRE DAME DE MONTS,2029,1,1,0,0,0,85,85NOTRE DAME DE MONTS,85164,2017
nan,POUZAUGES,5525,1,0,0,0,0,85,85POUZAUGES,85182,2017
nan,SAINT GILLES CROIX DE VIE,7530,4,1,0,0,0,85,85SAINT GILLES CROIX DE VIE,85222,2017
nan,SAINT HILAIRE DE RIEZ,11222,3,2,0,0,0,85,85SAINT HILAIRE DE RIEZ,85226,2017
nan,SAINT LAURENT SUR SEVRE,4241,1,0,0,0,0,85,85SAINT LAURENT SUR SEVRE,85238,2017
nan,SAINT JEAN DE MONTS,8621,4,2,0,0,0,85,85SAINT JEAN DE MONTS,85234,2017
nan,SAINT MICHEL EN L HERM,2362,1,0,0,0,0,85,85SAINT MICHEL EN L HERM,85255,2017
nan,SAINT VINCENT SUR JARD,1309,1,0,0,0,0,85,85SAINT VINCENT SUR JARD,85278,2017
nan,SOULLANS,4220,1,0,0,0,0,85,85SOULLANS,85284,2017
nan,TALMONT SAINT HILAIRE,7363,2,1,0,0,0,85,85TALMONT SAINT HILAIRE,85288,2017
Vienne (86),AVANTON,2142,0,1,0,0,0,86,86AVANTON,86016,2017
Poitiers,BUXEROLLES,10206,2,1,0,0,0,86,86BUXEROLLES,86041,2017
nan,CHASSENEUIL DU POITOU,4799,0,3,0,0,0,86,86CHASSENEUIL DU POITOU,86062,2017
nan,CHATELLERAULT,32040,7,4,0,0,0,86,86CHATELLERAULT,86066,2017
nan,CHAUVIGNY,7100,3,0,0,0,0,86,86CHAUVIGNY,86070,2017
nan,CISSE,2813,0,1,0,0,0,86,86CISSE,86076,2017
nan,CIVRAY,3000,1,0,0,0,0,86,86CIVRAY,86078,2017
nan,GENCAY,1793,0,1,0,0,0,86,86GENCAY,86103,2017
nan,JAUNAY MARIGNY,7500,1,0,0,0,0,86,86JAUNAY MARIGNY,86115,2017
nan,LAVAUSSEAU,810,0,0,1,0,0,86,86LAVAUSSEAU,86123,2017
nan,LOUDUN,7051,2,0,0,0,0,86,86LOUDUN,86137,2017
nan,MIGNE AUXANCES,6087,1,0,0,0,0,86,86MIGNE AUXANCES,86158,2017
nan,MIREBEAU,2205,1,0,0,0,0,86,86MIREBEAU,86160,2017
nan,MONTMORILLON,6200,2,0,0,0,0,86,86MONTMORILLON,86165,2017
nan,NAINTRE,5996,0,1,0,0,0,86,86NAINTRE,86174,2017
nan,NEUVILLE DE POITOU,5400,1,0,0,0,0,86,86NEUVILLE DE POITOU,86177,2017
nan,POITIERS,87918,22,15,0,0,0,86,86POITIERS,86194,2017
nan,ROCHE POSAY,1551,1,0,0,0,0,86,86ROCHE POSAY,86207,2017
nan,ROUILLE,2410,0,0,1,0,0,86,86ROUILLE,86213,2017
nan,SAINT BENOIT,7311,3,0,0,0,0,86,86SAINT BENOIT,86214,2017
nan,SAINT GEORGES LES BAILLARGEAUX,4131,1,0,0,0,0,86,86SAINT GEORGES LES BAILLARGEAUX,86222,2017
Haute-Vienne (87),LIMOGES,134577,65,20,0,3,3,87,87LIMOGES,87085,2017
Limoges,BELLAC,4117,4,0,0,0,0,87,87BELLAC,87011,2017
nan,COUZEIX,8955,3,1,0,0,0,87,87COUZEIX,87050,2017
nan,FEYTIAT,6147,2,0,0,0,0,87,87FEYTIAT,87065,2017
nan,PANAZOL,10734,4,0,0,0,0,87,87PANAZOL,87114,2017
nan,SAINT LEONARD DE NOBLAT,4636,1,0,0,0,0,87,87SAINT LEONARD DE NOBLAT,87161,2017
nan,SAINT YRIEIX LA PERCHE,6848,2,1,0,0,0,87,87SAINT YRIEIX LA PERCHE,87187,2017
nan,AIXE SUR VIENNE,5771,0,2,0,0,0,87,87AIXE SUR VIENNE,87001,2017
nan,CONDAT SUR VIENNE,4983,1,1,0,0,0,87,87CONDAT SUR VIENNE,87048,2017
nan,DORAT,1728,0,1,0,0,0,87,87DORAT,87059,2017
nan,MAGNAC LAVAL,1770,1,0,0,0,0,87,87MAGNAC LAVAL,87089,2017
nan,ROCHECHOUART,3798,0,1,0,0,0,87,87ROCHECHOUART,87126,2017
nan,SAINT JUNIEN,11196,0,1,1,0,0,87,87SAINT JUNIEN,87154,2017
Vosges (88),BRUYERES,3365,2,0,0,0,0,88,88BRUYERES,88078,2017
Epinal,CELLES SUR PLAINE,841,0,0,1,0,0,88,88CELLES SUR PLAINE,88082,2017
nan,CHANTRAINE,3056,1,0,0,0,0,88,88CHANTRAINE,88087,2017
nan,CHARMES,4656,4,0,0,0,0,88,88CHARMES,88090,2017
nan,CONTREXEVILLE,3708,2,1,0,0,0,88,88CONTREXEVILLE,88114,2017
nan,CORNIMONT,3859,1,0,0,0,0,88,88CORNIMONT,88116,2017
nan,DEYVILLERS,1452,0,0,1,0,0,88,88DEYVILLERS,88132,2017
nan,ELOYES,3255,0,0,1,0,0,88,88ELOYES,88158,2017
nan,EPINAL,35782,10,0,0,0,0,88,88EPINAL,88160,2017
nan,FRAIZE,2990,1,0,0,0,0,88,88FRAIZE,88181,2017
nan,GERARDMER,8830,6,0,0,0,0,88,88GERARDMER,88196,2017
nan,GOLBEY,7925,4,1,0,0,0,88,88GOLBEY,88209,2017
nan,BRESSE,4927,2,0,0,0,0,88,88BRESSE,88075,2017
nan,VAL D AJOL,4448,1,0,0,0,0,88,88VAL D AJOL,88487,2017
nan,LIFFOL LE GRAND,2519,1,0,0,0,0,88,88LIFFOL LE GRAND,88270,2017
nan,MIRECOURT,6381,3,0,0,0,0,88,88MIRECOURT,88304,2017
nan,MOYENMOUTIER,3350,2,0,0,0,0,88,88MOYENMOUTIER,88319,2017
nan,NEUFCHATEAU,7796,4,0,0,0,0,88,88NEUFCHATEAU,88321,2017
nan,PLAINFAING,1771,0,0,1,0,0,88,88PLAINFAING,88349,2017
nan,PLOMBIERES LES BAINS,1902,1,0,0,0,0,88,88PLOMBIERES LES BAINS,88351,2017
nan,RAMBERVILLERS,6013,5,0,0,0,0,88,88RAMBERVILLERS,88367,2017
nan,RAON L ETAPE,6747,5,0,0,0,0,88,88RAON L ETAPE,88372,2017
nan,REMIREMONT,8540,4,0,0,0,0,88,88REMIREMONT,88383,2017
nan,SAINT DIE DES VOSGES,22590,15,11,0,0,0,88,88SAINT DIE DES VOSGES,88413,2017
nan,SAINT ETIENNE LES REMIREMONT,4057,1,0,0,0,0,88,88SAINT ETIENNE LES REMIREMONT,88415,2017
nan,SAINT MICHEL SUR MEURTHE,1957,0,0,1,0,0,88,88SAINT MICHEL SUR MEURTHE,88428,2017
nan,SAINT NABORD,3852,1,0,0,0,0,88,88SAINT NABORD,88429,2017
nan,SAULXURES SUR MOSELOTTE,3070,1,0,0,0,0,88,88SAULXURES SUR MOSELOTTE,88447,2017
nan,SENONES,2907,1,0,0,0,0,88,88SENONES,88451,2017
nan,VAGNEY,3791,1,0,0,0,0,88,88VAGNEY,88486,2017
nan,VITTEL,6171,4,0,0,0,0,88,88VITTEL,88516,2017
nan,XERTIGNY,2811,0,0,1,0,0,88,88XERTIGNY,88530,2017
nan,XONRUPT LONGEMER,1497,1,0,0,0,0,88,88XONRUPT LONGEMER,88531,2017
Yonne (89),APPOIGNY,3200,1,0,0,0,0,89,89APPOIGNY,89013,2017
Auxerre,AUXERRE,34843,10,5,0,0,0,89,89AUXERRE,89024,2017
nan,AVALLON,7053,3,1,0,0,0,89,89AVALLON,89025,2017
nan,BEINE,528,0,0,1,0,0,89,89BEINE,89034,2017
nan,BRIENON SUR ARMANCON,3233,1,0,0,0,0,89,89BRIENON SUR ARMANCON,89055,2017
nan,CHABLIS,2362,3,1,0,0,0,89,89CHABLIS,89068,2017
nan,CHAMPS SUR YONNE,1534,0,0,1,0,0,89,89CHAMPS SUR YONNE,89077,2017
nan,CHARNY OREE DE PUISAYE,5254,0,0,1,0,0,89,89CHARNY OREE DE PUISAYE,89086,2017
nan,CHASSY,474,0,0,1,0,0,89,89CHASSY,89088,2017
nan,CHENY,2479,1,0,0,0,0,89,89CHENY,89099,2017
nan,CHEROY,1638,0,0,1,0,0,89,89CHEROY,89100,2017
nan,COURLON SUR YONNE,1232,0,0,1,0,0,89,89COURLON SUR YONNE,89124,2017
nan,EGLENY,473,0,0,1,0,0,89,89EGLENY,89150,2017
nan,FLEURY LA VALLEE,1154,0,0,1,0,0,89,89FLEURY LA VALLEE,89167,2017
nan,JOIGNY,9997,4,1,0,0,0,89,89JOIGNY,89206,2017
nan,MALAY LE GRAND,1586,0,0,1,0,0,89,89MALAY LE GRAND,89239,2017
nan,MIGENNES,7085,5,0,0,0,0,89,89MIGENNES,89257,2017
nan,MONETEAU,4122,2,0,0,0,0,89,89MONETEAU,89263,2017
nan,MONTHOLON,2913,0,0,3,0,0,89,89MONTHOLON,89003,2017
nan,NAILLY,1291,0,0,1,0,0,89,89NAILLY,89274,2017
nan,PARON,4985,2,0,0,0,0,89,89PARON,89287,2017
nan,PONT SUR YONNE,3469,1,0,0,0,0,89,89PONT SUR YONNE,89309,2017
nan,ROGNY LES SEPT ECLUSES,760,0,0,1,0,0,89,89ROGNY LES SEPT ECLUSES,89324,2017
nan,SAINT BRIS LE VINEUX,1083,0,0,1,0,0,89,89SAINT BRIS LE VINEUX,89337,2017
nan,SAINT CLEMENT,2990,2,0,0,0,0,89,89SAINT CLEMENT,89338,2017
nan,SAINT FLORENTIN,4700,2,0,0,0,0,89,89SAINT FLORENTIN,89345,2017
nan,SAINT GEORGES SUR BAULCHE,3450,1,0,0,0,0,89,89SAINT GEORGES SUR BAULCHE,89346,2017
nan,SAINT VALERIEN,1707,0,0,1,0,0,89,89SAINT VALERIEN,89370,2017
nan,SENS,25507,14,4,0,0,0,89,89SENS,89387,2017
nan,TANNERRE EN PUISAYE,285,0,0,1,0,0,89,89TANNERRE EN PUISAYE,89408,2017
nan,TONNERRE,4900,2,1,0,0,0,89,89TONNERRE,89418,2017
nan,TOUCY,2870,0,1,1,0,0,89,89TOUCY,89419,2017
nan,VAL DE MERCY,405,0,0,1,0,0,89,89VAL DE MERCY,89426,2017
nan,VERON,1900,0,1,0,0,0,89,89VERON,89443,2017
nan,VILLENEUVE LA GUYARD,3477,1,0,0,0,0,89,89VILLENEUVE LA GUYARD,89460,2017
nan,VILLENEUVE SUR YONNE,5400,3,0,0,0,0,89,89VILLENEUVE SUR YONNE,89464,2017
Territoire de Belfort (90),BELFORT,50523,26,9,6,2,1,90,90BELFORT,90010,2017
Belfort,BEAUCOURT,5151,8,0,0,0,0,90,90BEAUCOURT,90009,2017
nan,BRETAGNE,266,8,0,0,0,0,90,90BRETAGNE,90019,2017
nan,CHAVANATTE,159,8,0,0,0,0,90,90CHAVANATTE,90024,2017
nan,COURCELLES,134,8,0,0,0,0,90,90COURCELLES,90027,2017
nan,COURTELEVANT,442,8,0,0,0,0,90,90COURTELEVANT,90028,2017
nan,DELLE,5847,8,0,0,0,0,90,90DELLE,90033,2017
nan,FLORIMONT,463,8,0,0,0,0,90,90FLORIMONT,90046,2017
nan,GRANDVILLARS,3044,8,0,0,0,0,90,90GRANDVILLARS,90053,2017
nan,GROSNE,330,8,0,0,0,0,90,90GROSNE,90055,2017
nan,JONCHEREY,1329,8,0,0,0,0,90,90JONCHEREY,90056,2017
nan,LEBETAIN,443,8,0,0,0,0,90,90LEBETAIN,90063,2017
nan,BREBOTTE,371,8,0,0,0,0,90,90BREBOTTE,90018,2017
nan,RECOUVRANCE,104,8,0,0,0,0,90,90RECOUVRANCE,90083,2017
nan,SAINT DIZIER L EVEQUE,429,8,0,0,0,0,90,90SAINT DIZIER L EVEQUE,90090,2017
nan,LEPUIX NEUF,296,8,0,0,0,0,90,90LEPUIX NEUF,90064,2017
nan,VELLESCOT,270,8,0,0,0,0,90,90VELLESCOT,90101,2017
nan,VALDOIE,5600,2,0,0,0,0,90,90VALDOIE,90099,2017
Essonne (91),ARPAJON,10582,3,2,0,0,0,91,91ARPAJON,91021,2017
Evry,ATHIS MONS,31434,8,4,0,0,0,91,91ATHIS MONS,91027,2017
nan,AVRAINVILLE,925,1,0,0,0,0,91,91AVRAINVILLE,91041,2017
nan,BALLAINVILLIERS,4178,1,0,0,0,0,91,91BALLAINVILLIERS,91044,2017
nan,BIEVRES,4667,3,2,0,0,0,91,91BIEVRES,91064,2017
nan,BRETIGNY SUR ORGE,26227,5,3,0,1,1,91,91BRETIGNY SUR ORGE,91103,2017
nan,BREUILLET,8540,3,0,0,0,0,91,91BREUILLET,91105,2017
nan,BREUX JOUY,1250,0,1,0,0,0,91,91BREUX JOUY,91106,2017
nan,BRIERES LES SCELLES,1185,0,0,1,0,0,91,91BRIERES LES SCELLES,91109,2017
nan,BRIIS SOUS FORGES,3638,1,0,0,0,0,91,91BRIIS SOUS FORGES,91111,2017
nan,BRUNOY,26104,6,6,0,0,0,91,91BRUNOY,91114,2017
nan,BUNO BONNEVAUX,471,0,0,1,0,0,91,91BUNO BONNEVAUX,91121,2017
nan,BURES SUR YVETTE,9708,1,1,0,0,0,91,91BURES SUR YVETTE,91122,2017
nan,CHAMPLAN,2694,2,0,0,0,0,91,91CHAMPLAN,91136,2017
nan,CHILLY MAZARIN,20018,12,3,0,1,1,91,91CHILLY MAZARIN,91161,2017
nan,CORBEIL ESSONNES,50000,22,14,0,0,0,91,91CORBEIL ESSONNES,91174,2017
nan,COUDRAY MONTCEAUX,5000,4,1,0,0,0,91,91COUDRAY MONTCEAUX,91179,2017
nan,CROSNE,9144,7,0,0,0,0,91,91CROSNE,91191,2017
nan,D HUISON LONGUEVILLE,1504,0,0,1,0,0,91,91D HUISON LONGUEVILLE,91198,2017
nan,DOURDAN,10507,1,1,0,0,0,91,91DOURDAN,91200,2017
nan,DRAVEIL,29132,2,4,0,0,0,91,91DRAVEIL,91201,2017
nan,EPINAY SOUS SENART,12526,5,2,0,0,0,91,91EPINAY SOUS SENART,91215,2017
nan,EPINAY SUR ORGE,10766,3,0,0,0,0,91,91EPINAY SUR ORGE,91216,2017
nan,ETAMPES,24503,8,5,0,0,0,91,91ETAMPES,91223,2017
nan,ETIOLLES,3300,3,0,0,0,0,91,91ETIOLLES,91225,2017
nan,FONTENAY LES BRIIS,2011,1,0,0,0,0,91,91FONTENAY LES BRIIS,91243,2017
nan,GIF SUR YVETTE,23000,8,1,0,0,0,91,91GIF SUR YVETTE,91272,2017
nan,IGNY,10058,1,0,0,0,0,91,91IGNY,91312,2017
nan,ITTEVILLE,6758,2,2,0,0,0,91,91ITTEVILLE,91315,2017
nan,JANVILLE SUR JUINE,1950,0,1,1,0,0,91,91JANVILLE SUR JUINE,91318,2017
nan,JUVISY SUR ORGE,16160,7,3,0,1,1,91,91JUVISY SUR ORGE,91326,2017
nan,FERTE ALAIS,4065,1,0,0,0,0,91,91FERTE ALAIS,91232,2017
nan,VILLE DU BOIS,7294,3,0,0,0,0,91,91VILLE DU BOIS,91665,2017
nan,LARDY,5597,3,0,0,0,0,91,91LARDY,91330,2017
nan,PLESSIS PATE,4050,2,0,0,0,0,91,91PLESSIS PATE,91494,2017
nan,ULIS,24764,16,3,0,0,0,91,91ULIS,91692,2017
nan,LEUVILLE SUR ORGE,4281,1,0,0,0,0,91,91LEUVILLE SUR ORGE,91333,2017
nan,LIMOURS,6853,1,0,0,0,0,91,91LIMOURS,91338,2017
nan,LINAS,7000,2,3,0,0,0,91,91LINAS,91339,2017
nan,LISSES,7700,4,1,0,0,0,91,91LISSES,91340,2017
nan,LONGJUMEAU,21725,9,3,0,0,0,91,91LONGJUMEAU,91345,2017
nan,LONGPONT SUR ORGE,6503,2,0,0,0,0,91,91LONGPONT SUR ORGE,91347,2017
nan,MAISSE,2726,0,1,0,0,0,91,91MAISSE,91359,2017
nan,MARCOUSSIS,8127,2,1,0,0,0,91,91MARCOUSSIS,91363,2017
nan,MAROLLES EN HUREPOIX,5388,2,0,0,0,0,91,91MAROLLES EN HUREPOIX,91376,2017
nan,MASSY,50000,22,12,0,4,4,91,91MASSY,91377,2017
nan,MENNECY,13659,8,3,0,1,1,91,91MENNECY,91386,2017
nan,MILLY LA FORET,4900,3,0,0,0,0,91,91MILLY LA FORET,91405,2017
nan,MONTGERON,23727,12,7,0,0,0,91,91MONTGERON,91421,2017
nan,MORANGIS,13000,3,4,0,0,0,91,91MORANGIS,91432,2017
nan,MORIGNY CHAMPIGNY,4487,2,0,0,0,0,91,91MORIGNY CHAMPIGNY,91433,2017
nan,MORSANG SUR ORGE,21428,0,2,0,0,0,91,91MORSANG SUR ORGE,91434,2017
nan,NOZAY,4700,2,0,0,0,0,91,91NOZAY,91458,2017
nan,OLLAINVILLE,4735,2,1,0,0,0,91,91OLLAINVILLE,91461,2017
nan,ORMOY,934,0,0,1,0,0,91,91ORMOY,91468,2017
nan,ORSAY,16500,7,1,0,0,0,91,91ORSAY,91471,2017
nan,PALAISEAU,32461,9,2,0,0,0,91,91PALAISEAU,91477,2017
nan,PARAY VIEILLE POSTE,7378,10,0,0,0,0,91,91PARAY VIEILLE POSTE,91479,2017
nan,PRUNAY SUR ESSONNE,315,0,0,1,0,0,91,91PRUNAY SUR ESSONNE,91507,2017
nan,RIS ORANGIS,27304,21,4,0,1,1,91,91RIS ORANGIS,91521,2017
nan,SACLAY,3843,2,0,0,0,0,91,91SACLAY,91534,2017
nan,SAINT CHERON,5092,2,0,0,0,0,91,91SAINT CHERON,91540,2017
nan,SAINT GERMAIN LES ARPAJON,10413,2,1,0,2,2,91,91SAINT GERMAIN LES ARPAJON,91552,2017
nan,SAINT GERMAIN LES CORBEIL,7300,9,1,0,1,1,91,91SAINT GERMAIN LES CORBEIL,91553,2017
nan,SAINT MICHEL SUR ORGE,19896,0,4,0,0,0,91,91SAINT MICHEL SUR ORGE,91570,2017
nan,SAINT PIERRE DU PERRAY,10151,4,0,0,0,0,91,91SAINT PIERRE DU PERRAY,91573,2017
nan,SAINT VRAIN,3107,1,0,0,0,0,91,91SAINT VRAIN,91579,2017
nan,SAINTE GENEVIEVE DES BOIS,36200,0,4,0,0,0,91,91SAINTE GENEVIEVE DES BOIS,91549,2017
nan,SAULX LES CHARTREUX,5181,1,0,0,0,0,91,91SAULX LES CHARTREUX,91587,2017
nan,SAVIGNY SUR ORGE,37045,5,4,0,1,1,91,91SAVIGNY SUR ORGE,91589,2017
nan,SOISY SUR SEINE,6944,6,0,0,0,0,91,91SOISY SUR SEINE,91600,2017
nan,TIGERY,3346,1,0,0,0,0,91,91TIGERY,91617,2017
nan,VARENNES JARCY,2331,1,0,0,0,0,91,91VARENNES JARCY,91631,2017
nan,VERRIERES LE BUISSON,15711,3,3,0,0,0,91,91VERRIERES LE BUISSON,91645,2017
nan,VERT LE GRAND,2454,1,0,0,0,0,91,91VERT LE GRAND,91648,2017
nan,VERT LE PETIT,2782,0,0,1,0,0,91,91VERT LE PETIT,91649,2017
nan,VIGNEUX SUR SEINE,31074,11,4,0,1,1,91,91VIGNEUX SUR SEINE,91657,2017
nan,VILLABE,5500,4,1,0,0,0,91,91VILLABE,91659,2017
nan,VILLEBON SUR YVETTE,10371,6,0,0,0,0,91,91VILLEBON SUR YVETTE,91661,2017
nan,VILLEJUST,2290,2,0,0,0,0,91,91VILLEJUST,91666,2017
nan,VIRY CHATILLON,31350,7,3,0,0,0,91,91VIRY CHATILLON,91687,2017
nan,WISSOUS,7687,9,0,0,0,0,91,91WISSOUS,91689,2017
nan,YERRES,28934,17,2,0,0,0,91,91YERRES,91691,2017
Hauts-de-Seine (92),ANTONY,62515,6,7,0,0,0,92,92ANTONY,92002,2017
Nanterre,ASNIERES SUR SEINE,86500,60,24,0,2,3,92,92ASNIERES SUR SEINE,92004,2017
nan,BAGNEUX,39487,4,5,0,0,0,92,92BAGNEUX,92007,2017
nan,BOIS COLOMBES,30000,25,16,0,0,0,92,92BOIS COLOMBES,92009,2017
nan,BOULOGNE BILLANCOURT,118000,36,42,0,0,0,92,92BOULOGNE BILLANCOURT,92012,2017
nan,BOURG LA REINE,20091,9,3,0,0,0,92,92BOURG LA REINE,92014,2017
nan,CHATENAY MALABRY,33757,11,4,0,0,0,92,92CHATENAY MALABRY,92019,2017
nan,CHATILLON,37159,18,11,0,1,1,92,92CHATILLON,92020,2017
nan,CHAVILLE,20000,4,0,0,0,0,92,92CHAVILLE,92022,2017
nan,CLAMART,53000,21,10,0,1,1,92,92CLAMART,92023,2017
nan,COLOMBES,84392,66,37,0,4,4,92,92COLOMBES,92025,2017
nan,COURBEVOIE,88000,54,9,0,0,0,92,92COURBEVOIE,92026,2017
nan,FONTENAY AUX ROSES,23500,11,1,0,0,0,92,92FONTENAY AUX ROSES,92032,2017
nan,GARENNE COLOMBES,29072,12,7,0,0,0,92,92GARENNE COLOMBES,92035,2017
nan,PLESSIS ROBINSON,29156,21,5,0,1,3,92,92PLESSIS ROBINSON,92060,2017
nan,LEVALLOIS PERRET,65000,73,46,0,0,0,92,92LEVALLOIS PERRET,92044,2017
nan,MALAKOFF,29980,2,5,0,0,0,92,92MALAKOFF,92046,2017
nan,MEUDON,45000,10,0,0,0,0,92,92MEUDON,92048,2017
nan,MONTROUGE,49255,11,3,0,0,0,92,92MONTROUGE,92049,2017
nan,NANTERRE,90000,4,18,0,0,0,92,92NANTERRE,92050,2017
nan,NEUILLY SUR SEINE,62075,47,27,0,0,0,92,92NEUILLY SUR SEINE,92051,2017
nan,PUTEAUX,45146,62,37,0,5,5,92,92PUTEAUX,92062,2017
nan,RUEIL MALMAISON,78794,59,14,0,0,0,92,92RUEIL MALMAISON,92063,2017
nan,SAINT CLOUD,29000,4,9,3,0,0,92,92SAINT CLOUD,92064,2017
nan,SCEAUX,19740,4,6,0,0,0,92,92SCEAUX,92071,2017
nan,SEVRES,23718,1,0,0,0,0,92,92SEVRES,92072,2017
nan,SURESNES,48526,22,5,0,0,0,92,92SURESNES,92073,2017
nan,VANVES,28475,5,4,0,0,0,92,92VANVES,92075,2017
nan,VILLENEUVE LA GARENNE,25000,7,1,0,0,0,92,92VILLENEUVE LA GARENNE,92078,2017
Seine-St-Denis (93),AUBERVILLIERS,80273,26,10,0,0,0,93,93AUBERVILLIERS,93001,2017
Bobigny,AULNAY SOUS BOIS,82314,64,8,0,0,0,93,93AULNAY SOUS BOIS,93005,2017
nan,BLANC MESNIL,55297,22,11,0,0,0,93,93BLANC MESNIL,93007,2017
nan,BOBIGNY,50479,27,5,0,0,0,93,93BOBIGNY,93008,2017
nan,BONDY,53439,9,9,0,0,0,93,93BONDY,93010,2017
nan,BOURGET,16239,10,0,0,0,0,93,93BOURGET,93013,2017
nan,COUBRON,4646,7,0,0,2,3,93,93COUBRON,93015,2017
nan,COURNEUVE,41733,7,10,0,0,0,93,93COURNEUVE,93027,2017
nan,DRANCY,69568,42,7,0,2,1,93,93DRANCY,93029,2017
nan,DUGNY,8635,9,0,0,0,0,93,93DUGNY,93030,2017
nan,EPINAY SUR SEINE,54840,19,5,0,0,0,93,93EPINAY SUR SEINE,93031,2017
nan,LILAS,22964,8,0,0,0,0,93,93LILAS,93045,2017
nan,LIVRY GARGAN,44415,29,3,0,3,0,93,93LIVRY GARGAN,93046,2017
nan,MONTFERMEIL,25725,10,0,0,0,0,93,93MONTFERMEIL,93047,2017
nan,MONTREUIL,102770,8,18,0,0,0,93,93MONTREUIL,93048,2017
nan,NEUILLY PLAISANCE,18244,8,1,0,1,1,93,93NEUILLY PLAISANCE,93049,2017
nan,NOISY LE GRAND,62834,20,7,0,0,0,93,93NOISY LE GRAND,93051,2017
nan,NOISY LE SEC,43390,16,7,0,0,0,93,93NOISY LE SEC,93053,2017
nan,PANTIN,55180,23,9,0,0,0,93,93PANTIN,93055,2017
nan,PAVILLONS SOUS BOIS,20644,14,10,0,0,0,93,93PAVILLONS SOUS BOIS,93057,2017
